Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-10,37.97930009197461,39.03199005126953,37.97930009197461,39.03199005126953,800,0.0,0
2013-04-11,38.53767776489258,38.70244721880861,38.44614073134545,38.53767776489258,11100,0.0,0
2013-04-12,34.5649091317933,34.738834381103516,34.5649091317933,34.738834381103516,200,0.0,0
2013-04-15,34.738834381103516,34.738834381103516,34.738834381103516,34.738834381103516,0,0.0,0
2013-04-16,37.21037695604768,37.347682519789416,37.20122115664963,37.25614547729492,9900,0.0,0
2013-04-17,35.47114562988281,35.47114562988281,35.47114562988281,35.47114562988281,2500,0.0,0
2013-04-18,34.31776469484823,34.31776469484823,34.162147521972656,34.162147521972656,300,0.0,0
2013-04-19,34.784610531358574,35.196534249191814,34.33607059595911,34.4916877746582,28400,0.0,0
2013-04-22,35.75491517279701,36.07529830932617,35.75491517279701,36.07529830932617,1600,0.0,0
2013-04-23,36.30414984099361,36.30414984099361,36.10276412963867,36.10276412963867,200,0.0,0
2013-04-24,36.83507537841797,36.83507537841797,36.83507537841797,36.83507537841797,100,0.0,0
2013-04-25,38.59260596061848,39.03199005126953,38.41868418262567,39.03199005126953,700,0.0,0
2013-04-26,37.622296137949206,37.75960518995109,37.622296137949206,37.713836669921875,16400,0.0,0
2013-04-29,38.62922551193506,38.62922551193506,38.44614791870117,38.44614791870117,2600,0.0,0
2013-04-30,40.10299334284902,40.42337649824063,40.10299334284902,40.295223236083984,12400,0.0,0
2013-05-01,40.734614031921744,40.734614031921744,39.764305114746094,39.764305114746094,1200,0.0,0
2013-05-02,40.075531005859375,40.075531005859375,40.075531005859375,40.075531005859375,100,0.0,0
2013-05-03,41.18314082715236,41.833062836312486,41.18314082715236,41.51267623901367,3500,0.0,0
2013-05-06,40.73460781179278,40.88106918334961,40.61560685617956,40.88106918334961,500,0.0,0
2013-05-07,41.265525817871094,41.265525817871094,41.265525817871094,41.265525817871094,100,0.0,0
2013-05-08,41.732373193956164,41.732373193956164,40.780372619628906,40.780372619628906,500,0.0,0
2013-05-09,41.54014205932617,41.54014205932617,41.54014205932617,41.54014205932617,100,0.0,0
2013-05-10,37.74130081378347,38.06168746948242,37.292764384485366,38.06168746948242,2500,0.0,0
2013-05-13,38.06168746948242,38.06168746948242,38.06168746948242,38.06168746948242,0,0.0,0
2013-05-14,39.17845293408178,39.40729904174805,38.77568504167837,39.40729904174805,15500,0.0,0
2013-05-15,38.90384271657483,38.90384271657483,38.53768750600582,38.85807418823242,7700,0.0,0
2013-05-16,40.29521490662705,40.63390609973197,40.24944639273403,40.450828552246094,1900,0.0,0
2013-05-17,40.359296003236835,40.359296003236835,40.048065185546875,40.048065185546875,700,0.0,0
2013-05-20,39.691070556640625,39.691070556640625,39.691070556640625,39.691070556640625,100,0.0,0
2013-05-21,39.9107551574707,39.9107551574707,39.9107551574707,39.9107551574707,200,0.0,0
2013-05-22,39.9107551574707,39.9107551574707,39.9107551574707,39.9107551574707,0,0.0,0
