Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-05-03,23.192312240600586,23.192312240600586,23.192312240600586,23.192312240600586,200,0.0,0
2017-05-04,23.49940798883194,23.49940798883194,23.105648040771484,23.105648040771484,1100,0.0,0
2017-05-05,23.550276612953475,23.87621307373047,23.51259530793586,23.87621307373047,9800,0.0,0
2017-05-08,24.256785566369654,24.256785566369654,23.69157855304728,23.79520034790039,4700,0.0,0
2017-05-09,24.247363724656342,24.247363724656342,23.87055967156889,23.875268936157227,3600,0.0,0
2017-05-10,24.181422953919345,24.181422953919345,23.20173063073721,23.493755340576172,4000,0.0,0
2017-05-11,22.87203214563361,23.616220045101848,22.87203214563361,23.54085922241211,2300,0.0,0
2017-05-12,23.635053277959706,23.635053277959706,23.22056798495305,23.258249282836914,5200,0.0,0
2017-05-15,23.550277709960934,23.550277709960934,23.550277709960934,23.550277709960938,900,0.0,0
2017-05-16,23.879980704473315,23.879980704473315,23.67273712158203,23.67273712158203,1200,0.0,0
2017-05-17,23.060432568172512,23.060432568172512,22.41044616699219,22.410446166992188,5100,0.0,0
2017-05-18,21.693567866192158,22.542320586779475,21.693567866192158,22.28797721862793,2400,0.0,0
2017-05-19,22.60826573861819,23.503176976135904,22.60826573861819,23.273324966430664,13400,0.0,0
2017-05-22,25.104591833352856,25.1743018808541,23.80273270974377,23.903528213500977,54100,0.0,0
2017-05-23,24.068379382773617,24.350983749682282,23.700995682210007,24.20968246459961,101200,0.0,0
2017-05-24,24.79373145784447,25.00097504636107,24.483809365435523,24.746631622314453,30500,0.0,0
2017-05-25,25.245894707330937,25.44371795654297,24.953871793177726,25.44371795654297,36400,0.0,0
2017-05-26,25.434299263644597,25.53509478021615,25.245896328179438,25.406038284301758,29600,0.0,0
2017-05-30,25.255314538504464,25.40603615555033,24.840830990000043,24.980247497558594,17200,0.0,0
2017-05-31,25.283572738588703,25.52849578857422,24.63358471350187,25.52849578857422,27900,0.0,0
2017-06-01,25.877042329031827,25.8864626549344,25.255315193409555,25.801681518554688,14900,0.0,0
2017-06-02,26.385724950869193,26.76064595649223,25.96087784297197,26.376304626464844,20400,0.0,0
2017-06-05,26.498771904017353,26.583553048201658,25.50024062408887,25.556760787963867,25100,0.0,0
2017-06-06,25.104596062277853,25.274158351854126,24.67598107329056,24.916194915771484,13900,0.0,0
2017-06-07,24.831409454345703,24.935029438050865,24.614745568249493,24.831409454345703,14000,0.0,0
2017-06-08,24.50170850625352,25.57560056687169,24.50170850625352,25.406038284301758,15500,0.0,0
2017-06-09,25.69806143378753,26.59297083036067,25.20821526909333,25.45313835144043,10900,0.0,0
2017-06-12,26.235006608699422,26.235006608699422,24.680688824011163,25.010391235351562,14800,0.0,0
2017-06-13,24.737211966228575,25.64060027581755,24.737211966228575,25.519081115722656,5400,0.0,0
2017-06-14,25.86762459103239,25.905305898412475,25.4531409903132,25.58502197265625,8100,0.0,0
2017-06-15,25.53792003097079,25.726321162116975,25.267562242700116,25.687698364257812,4000,0.0,0
2017-06-16,25.773425717109934,25.99008785104843,25.726324081420902,25.7263240814209,2600,0.0,0
2017-06-19,26.14080304373401,26.342394041921438,25.948632370360723,26.24442481994629,22300,0.0,0
