Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-11-19,19.31595313761912,19.408499670499495,13.221048950494213,13.862269401550293,2392848,0.0,0.0
2008-11-20,13.240880312849326,13.862269498014774,9.129133984376232,9.684417724609375,8704656,0.0,0.0
2008-11-21,11.667575753998058,12.493892073398287,7.74753559396267,10.576839447021484,11770416,0.0,0.0
2008-11-24,12.315409517135453,15.83220943069022,11.449430539860638,13.875494003295898,8626320,0.0,0.0
2008-11-25,16.195789430327455,17.597220163661248,14.331621363311884,16.39410400390625,9135936,0.0,0.0
2008-11-26,15.230648111213453,19.17052102956771,14.873679796106886,18.998645782470703,5217984,0.0,0.0
2008-11-28,19.18374413706452,20.91570005331511,18.674732709212748,20.307531356811523,1990368,0.0,0.0
2008-12-01,18.19877489307458,18.31776434156954,11.290776153713571,11.568418502807617,7285680,0.0,0.0
2008-12-02,12.103873848471267,13.320211524168817,10.728884142931333,13.088842391967773,12267792,0.0,0.0
2008-12-03,11.938607155072596,15.290142663209153,11.773344451508402,15.038942337036133,12839904,0.0,0.0
2008-12-04,14.4307752191134,17.114649300728185,13.789553832283115,14.4572172164917,11968992,0.0,0.0
2008-12-05,13.875495815350092,18.013684683405376,13.816001075613608,17.696380615234375,14646096,0.0,0.0
2008-12-08,20.062942753392207,21.603194797958416,19.36883645343312,20.829763412475586,14047200,0.0,0.0
2008-12-09,19.937349009888372,21.484212279486304,18.02029583639931,18.198780059814453,13600656,0.0,0.0
2008-12-10,19.157300995254264,19.263068989269172,16.790733504905,18.311153411865234,12672000,0.0,0.0
2008-12-11,17.29313281554711,17.74925657235889,13.882100756553353,14.384500503540039,13038480,0.0,0.0
2008-12-12,12.361679793651136,15.217426234912217,12.103869653643072,14.979447364807129,17100288,0.0,0.0
2008-12-15,15.118268605608845,15.118268605608845,12.74509145416807,13.406143188476562,10703232,0.0,0.0
2008-12-16,14.159745355312866,17.372460688030912,14.093640807633522,17.24686050415039,15984288,0.0,0.0
2008-12-17,16.496536938520812,18.50976309079668,16.125679010756365,17.019710540771484,16822368,0.032639,0.0
2008-12-18,17.542882592424355,17.95347643117204,15.119065507715296,15.741576194763184,11686752,0.0,0.0
2008-12-19,15.946870611032812,16.860769994696483,15.01310598470742,15.62899398803711,11412288,0.0,0.0
2008-12-22,15.946871279821828,16.006473376497095,13.648880138636152,14.417085647583008,9411552,0.0,0.0
2008-12-23,14.715097068359551,14.880658054357264,13.576033592224123,13.576033592224121,9400032,0.0,0.0
2008-12-24,13.695236819104707,14.172053588968405,13.390604590157423,14.006492614746094,3300768,0.0,0.0
2008-12-26,14.569400941407038,14.900523793422629,13.8276860802962,14.172053337097168,3337200,0.0,0.0
2008-12-29,14.403841660215718,14.443575788689888,13.165442830500677,13.748218536376953,5497056,0.0,0.0
2008-12-30,13.847553911341816,15.31773931043715,13.847553911341816,15.231647491455078,6333120,0.0,0.0
2008-12-31,15.350852171382819,16.986599608781905,15.17204676916736,16.867395401000977,9345888,0.0,0.0
2009-01-02,16.814418288919736,17.65547051820735,15.622376045663607,17.14554214477539,10192176,0.0,0.0
2009-01-05,16.840904432001246,17.50977287760421,16.132303676481353,16.51640510559082,9434160,0.0,0.0
2009-01-06,17.03295565412943,17.880630387829132,16.7216998320646,17.311100006103516,11635920,0.0,0.0
2009-01-07,16.443557206818557,16.55613875097244,14.90052523965755,14.933637619018555,10223136,0.0,0.0
2009-01-08,14.642249325407997,15.364096263203106,14.357484144826788,15.138933181762695,9951840,0.0,0.0
2009-01-09,15.317739957281054,15.364096742745955,13.45682951071096,13.556166648864746,11605680,0.0,0.0
2009-01-12,13.476696347471625,13.542922014580773,11.092612347600653,11.503205299377441,15686928,0.0,0.0
2009-01-13,10.946919480388546,12.337634862184972,10.807847305589785,11.893930435180664,21438864,0.0,0.0
2009-01-14,10.893940104926834,11.125726780560825,9.946929974657063,10.052888870239258,26588880,0.0,0.0
2009-01-15,10.119112379145891,10.191959799459022,7.9800601994586575,8.986672401428223,57221280,0.0,0.0
2009-01-16,9.999908367651447,10.185338251137141,7.476753336076831,8.483366012573242,58245408,0.0,0.0
2009-01-20,7.476752755089187,7.516486882539448,4.966841416120781,5.052933692932129,104164272,0.0,0.0
2009-01-21,5.52312905831687,6.6423242642653015,5.033067324810789,6.55623197555542,106899408,0.0,0.0
2009-01-22,5.774781276019994,6.4370265535990345,5.125780403791824,5.549617290496826,119303136,0.0,0.0
2009-01-23,4.893993977395851,6.172127687433618,4.774789787760663,5.966831684112549,114519600,0.0,0.0
2009-01-26,6.271465133414755,6.735037056037023,5.503260064170341,5.728423595428467,105678864,0.0,0.0
2009-01-27,6.105904109483996,6.324444526977963,5.781403447743247,6.158883094787598,82338336,0.0,0.0
2009-01-28,7.377416540890526,8.29793834174987,7.304569115687847,8.172110557556152,125130816,0.0,0.0
2009-01-29,7.377415287663159,7.609201476824633,6.450271440473106,6.542985916137695,85907376,0.0,0.0
