Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-05-03,22.263065744689065,22.271992599071215,22.21843147277832,22.21843147277832,4400,0.0,0
2017-05-04,22.20950050230248,22.20950050230248,22.057747411177154,22.08452796936035,7400,0.0,0
2017-05-05,22.807588747722033,22.807588747722033,22.645124435424805,22.645124435424805,600,0.0,0
2017-05-08,22.718322312177584,22.718322312177584,22.610309600830078,22.610309600830078,600,0.0,0
2017-05-09,22.307697296142578,22.307697296142578,22.307697296142578,22.307697296142578,300,0.0,0
2017-05-10,22.307697296142578,22.307697296142578,22.307697296142578,22.307697296142578,0,0.0,0
2017-05-11,22.307697296142578,22.307697296142578,22.307697296142578,22.307697296142578,0,0.0,0
2017-05-12,22.66476058959961,22.66476058959961,22.66476058959961,22.66476058959961,300,0.0,0
2017-05-15,22.611201963915512,22.97719443856742,22.611201963915512,22.93256187438965,1400,0.0,0
2017-05-16,22.887926342131056,22.887926342131056,22.673686981201172,22.673686981201172,2200,0.0,0
2017-05-17,22.584415435791016,22.584415435791016,22.584415435791016,22.584415435791016,1500,0.0,0
2017-05-18,22.584415435791016,22.584415435791016,22.584415435791016,22.584415435791016,0,0.0,0
2017-05-19,22.96826934814453,22.96826934814453,22.96826934814453,22.96826934814453,400,0.0,0
2017-05-22,23.361042022705078,23.361042022705078,23.361042022705078,23.361042022705078,4000,0.0,0
2017-05-23,23.816299527413136,24.235851412589,23.76452445983887,23.764524459838867,2900,0.0,0
2017-05-24,24.101954398884306,24.191221237182617,24.101954398884306,24.191221237182617,2500,0.0,0
2017-05-25,24.370649845057013,24.976768493652344,24.370649845057013,24.976768493652344,7400,0.0,0
2017-05-26,24.923205866991033,24.95891158019266,24.851792737964487,24.932132720947266,3000,0.0,0
2017-05-30,24.77145132968216,24.77145132968216,24.76698875427246,24.76698875427246,1100,0.0,0
2017-05-31,24.76698875427246,24.76698875427246,24.76698875427246,24.76698875427246,0,0.0,0
2017-06-01,25.351683281232933,25.762310028076172,25.351683281232933,25.762310028076172,3700,0.0,0
2017-06-02,26.235420856174112,26.235420856174112,25.976548920636706,26.083667755126953,5300,0.0,0
2017-06-05,25.882821672299414,25.887284248015504,25.83818740202195,25.85961151123047,700,0.0,0
2017-06-06,25.85961151123047,25.85961151123047,25.85961151123047,25.85961151123047,0,0.0,0
2017-06-07,26.208644619948487,26.208644619948487,25.717677854460653,25.96762466430664,2300,0.0,0
2017-06-08,25.154401779174805,25.154401779174805,25.154401779174805,25.154401779174805,1400,0.0,0
2017-06-09,24.97587233360679,25.150833898340377,24.78037883515267,25.129409790039062,1500,0.0,0
2017-06-12,24.842858215348066,25.003538131713867,24.842858215348066,25.003538131713867,400,0.0,0
2017-06-13,25.003538131713867,25.003538131713867,25.003538131713867,25.003538131713867,0,0.0,0
2017-06-14,25.88728141784668,25.88728141784668,25.88728141784668,25.88728141784668,900,0.0,0
2017-06-15,25.88728141784668,25.88728141784668,25.88728141784668,25.88728141784668,0,0.0,0
2017-06-16,26.030108089318784,26.29790687561035,26.030108089318784,26.29790687561035,1800,0.0,0
2017-06-19,26.27112801855509,26.30683372883649,26.27112801855509,26.29790687561035,800,0.0,0
2017-06-20,26.074744159942068,26.19971841929421,26.074744159942068,26.164011001586914,2200,0.0,0
2017-06-21,25.88728141784668,25.88728141784668,25.88728141784668,25.88728141784668,1000,0.0,0
2017-06-22,25.436486837277837,25.436486837277837,25.432022559350518,25.43291473388672,1100,0.0,0
2017-06-23,25.53914451599121,25.53914451599121,25.53914451599121,25.53914451599121,200,0.0,0
2017-06-26,25.664116211799595,25.664116211799595,25.65161895751953,25.65161895751953,300,0.0,0
2017-06-27,25.215995406135914,25.215995406135914,24.860715866088864,24.860715866088867,500,0.0,0
2017-06-28,24.682183426723455,24.682183426723455,24.101951599121094,24.101951599121094,600,0.0,0
2017-06-29,23.325334548950195,23.325334548950195,23.325334548950195,23.325334548950195,400,0.0,0
2017-06-30,23.775236129760742,23.775236129760742,23.775236129760742,23.775236129760742,200,0.0,0
2017-07-03,23.775236129760742,23.775236129760742,23.775236129760742,23.775236129760742,0,0.0,0
2017-07-05,22.6112003326416,22.6112003326416,22.6112003326416,22.6112003326416,100,0.0,0
2017-07-06,22.602273875385524,22.621911930130853,22.556747436523438,22.556747436523438,600,0.0,0
2017-07-07,22.730818961632462,22.730818961632462,22.557641758266172,22.66476058959961,600,0.0,0
2017-07-10,22.66476058959961,22.66476058959961,22.66476058959961,22.66476058959961,0,0.0,0
2017-07-11,22.316621780395508,22.316621780395508,22.316621780395508,22.316621780395508,100,0.0,0
2017-07-12,22.316621780395508,22.316621780395508,22.316621780395508,22.316621780395508,0,0.0,0
2017-07-13,22.316621780395508,22.316621780395508,22.316621780395508,22.316621780395508,0,0.0,0
2017-07-14,23.19857912064475,23.218217178837783,23.19857912064475,23.207504272460938,1000,0.0,0
2017-07-17,23.207504272460934,23.207504272460934,23.207504272460934,23.207504272460938,0,0.0,0
2017-07-18,23.49493980407715,23.49493980407715,23.49493980407715,23.49493980407715,1000,0.0,0
2017-07-19,23.49493980407715,23.49493980407715,23.49493980407715,23.49493980407715,0,0.0,0
2017-07-20,24.49472032205869,24.530426025390625,24.49472032205869,24.530426025390625,400,0.0,0
2017-07-21,24.530426025390625,24.530426025390625,24.530426025390625,24.530426025390625,0,0.0,0
2017-07-24,24.646476233236342,24.646476233236342,24.366178512573242,24.366178512573242,1300,0.0,0
2017-07-25,24.28940902596412,24.28940902596412,24.021610260009766,24.021610260009766,2000,0.0,0
2017-07-26,24.209070205688473,24.209070205688473,24.209070205688473,24.209070205688477,300,0.0,0
2017-07-27,24.627726592030374,24.627726592030374,24.52149825513109,24.54827880859375,400,0.0,0
2017-07-28,24.583988189697266,24.583988189697266,24.583988189697266,24.583988189697266,300,0.0,0
2017-07-31,24.99461555480957,24.99461555480957,24.99461555480957,24.99461555480957,100,0.0,0
2017-08-01,24.99461555480957,24.99461555480957,24.99461555480957,24.99461555480957,100,0.0,0
2017-08-02,24.99461555480957,24.99461555480957,24.99461555480957,24.99461555480957,100,0.0,0
2017-08-03,25.647157545433238,26.056890431591555,25.627517785942878,26.031002044677734,6300,0.0,0
2017-08-04,25.949763520793123,25.949763520793123,25.480222702026367,25.480222702026367,1200,0.0,0
2017-08-07,25.828367233276367,25.828367233276367,25.828367233276367,25.828367233276367,100,0.0,0
2017-08-08,26.11044502258301,26.11044502258301,26.11044502258301,26.110445022583008,200,0.0,0
2017-08-09,26.11044502258301,26.11044502258301,26.11044502258301,26.110445022583008,0,0.0,0
2017-08-10,26.119373321533203,26.119373321533203,26.030106497354396,26.119373321533203,2300,0.0,0
2017-08-11,26.155081092103128,26.155081092103128,25.521289825439453,25.521289825439453,400,0.0,0
2017-08-14,25.521289825439453,25.521289825439453,25.521289825439453,25.521289825439453,0,0.0,0
2017-08-15,26.405025482177734,26.405025482177734,26.405025482177734,26.405025482177734,3000,0.0,0
2017-08-16,26.42288311330551,27.101308686110624,26.42288311330551,26.68175506591797,1400,0.0,0
2017-08-17,26.68175506591797,26.68175506591797,26.68175506591797,26.68175506591797,0,0.0,0
2017-08-18,26.396095275878906,26.396095275878906,26.396095275878906,26.396095275878906,3800,0.0,0
2017-08-21,26.396095275878906,26.396095275878906,26.396095275878906,26.396095275878906,0,0.0,0
2017-08-22,26.842432262391085,26.842432262391085,26.78440856933594,26.784408569335938,400,0.0,0
2017-08-23,27.056673571216265,27.083454132080078,26.89153103578083,27.083454132080078,1900,0.0,0
2017-08-24,27.279835873507224,27.279835873507224,27.26198387145996,27.26198387145996,1900,0.0,0
2017-08-25,27.26198387145996,27.26198387145996,27.26198387145996,27.26198387145996,0,0.0,0
2017-08-28,27.79758533986422,27.79758533986422,27.503005981445316,27.503005981445312,1100,0.0,0
2017-08-29,27.842220247875947,27.851147101684532,27.8065128326416,27.8065128326416,300,0.0,0
2017-08-30,27.449445568634122,27.449445568634122,27.44587516784668,27.44587516784668,300,0.0,0
2017-08-31,27.22627830505371,27.22627830505371,27.22627830505371,27.22627830505371,600,0.0,0
2017-09-01,27.28340721130371,27.28340721130371,27.28340721130371,27.28340721130371,500,0.0,0
2017-09-05,26.79244216523033,27.190569916814926,26.79244216523033,27.0816650390625,4900,0.0,0
2017-09-06,27.083454132080078,27.083454132080078,27.083454132080078,27.083454132080078,100,0.0,0
2017-09-07,26.89599103759516,26.89599103759516,26.887065887451172,26.887065887451172,700,0.0,0
2017-09-08,26.887065887451172,26.887065887451172,26.887065887451172,26.887065887451172,0,0.0,0
2017-09-11,26.887065887451172,26.887065887451172,26.887065887451172,26.887065887451172,0,0.0,0
2017-09-12,27.750274586052893,27.750274586052893,27.64583227163606,27.66547203063965,1000,0.0,0
2017-09-13,26.663898468017578,26.66479064246694,26.663898468017578,26.663898468017578,1100,0.0,0
2017-09-14,27.18164705164269,27.18164705164269,27.101307073943396,27.114696502685547,500,0.0,0
2017-09-15,27.12808394591253,27.342323303222656,27.12808394591253,27.342323303222656,2400,0.0,0
2017-09-18,26.71745964767916,26.71745964767916,26.69960594177246,26.69960594177246,900,0.0,0
2017-09-19,26.43180543806742,26.46037034407942,26.43180543806742,26.449657440185547,2400,0.0,0
2017-09-20,25.896211624145508,25.896211624145508,25.896211624145508,25.896211624145508,100,0.0,0
2017-09-21,25.833724975585938,26.172936918538223,25.833724975585938,25.833724975585938,700,0.0,0
2017-09-22,25.833724975585938,25.833724975585938,25.833724975585938,25.833724975585938,0,0.0,0
2017-09-25,25.833724975585938,25.833724975585938,25.833724975585938,25.833724975585938,0,0.0,0
2017-09-26,25.833724975585938,25.833724975585938,25.833724975585938,25.833724975585938,0,0.0,0
2017-09-27,25.833724975585938,25.833724975585938,25.833724975585938,25.833724975585938,0,0.0,0
2017-09-28,25.833724975585938,25.833724975585938,25.833724975585938,25.833724975585938,0,0.0,0
2017-09-29,25.833724975585938,25.833724975585938,25.833724975585938,25.833724975585938,0,0.0,0
2017-10-02,24.914277151066216,25.28026962280273,24.780377756976325,25.280269622802734,3800,0.0,0
2017-10-03,25.28026962280273,25.28026962280273,25.28026962280273,25.280269622802734,0,0.0,0
2017-10-04,25.125841049392648,25.197254180908203,25.125841049392648,25.197254180908203,200,0.0,0
2017-10-05,25.197254180908203,25.197254180908203,25.197254180908203,25.197254180908203,0,0.0,0
2017-10-06,25.137442596611102,25.41863250732422,25.137442596611102,25.41863250732422,7400,0.0,0
2017-10-09,25.58377638076579,25.699823773425535,25.58377638076579,25.625732421875,1500,0.0,0
2017-10-10,25.619483219304627,26.155080795288086,25.619483219304627,26.155080795288086,2700,0.0,0
2017-10-11,26.92277240426988,26.92277240426988,26.387173140526162,26.485366821289062,600,0.0,0
2017-10-12,26.485366821289062,26.485366821289062,26.485366821289062,26.485366821289062,0,0.0,0
2017-10-13,26.985263221865615,26.985263221865615,26.3336181640625,26.3336181640625,1300,0.0,0
2017-10-16,26.034573039393116,26.034573039393116,25.72660255432129,25.72660255432129,300,0.0,0
2017-10-17,25.922988891601566,25.922988891601566,25.922988891601566,25.922988891601562,400,0.0,0
2017-10-18,26.598739064393158,26.601415588253047,26.360397338867188,26.360397338867188,1000,0.0,0
2017-10-19,27.13255119323731,27.13255119323731,27.13255119323731,27.132551193237305,200,0.0,0
2017-10-20,27.181642532348633,27.181642532348633,27.181642532348633,27.181642532348633,900,0.0,0
2017-10-23,27.25305938720703,27.25305938720703,27.25305938720703,27.25305938720703,200,0.0,0
2017-10-24,27.386958170030887,27.485151849444506,27.3048321448104,27.453907012939453,1500,0.0,0
2017-10-25,27.016499092865466,27.016499092865466,26.338073653967673,26.789762496948242,2000,0.0,0
2017-10-26,27.735100116705333,27.735100116705333,27.55656814575195,27.556568145751953,1100,0.0,0
2017-10-27,27.55656670027466,27.592272411543078,27.547639846801754,27.547639846801758,900,0.0,0
2017-10-30,27.520860553641537,27.7797342084066,27.360180588976778,27.69939422607422,12700,0.0,0
2017-10-31,27.73509979248047,27.73509979248047,27.73509979248047,27.73509979248047,200,0.0,0
2017-11-01,27.413734114500443,27.494074079556203,27.386955261230472,27.38695526123047,700,0.0,0
2017-11-02,27.32447029924719,27.422662270277165,27.32447029924719,27.421770095825195,600,0.0,0
2017-11-03,28.110014486868437,28.136795043945312,28.092160782150522,28.136795043945312,1000,0.0,0
2017-11-06,27.810974121093754,27.810974121093754,27.810974121093754,27.81097412109375,200,0.0,0
2017-11-07,27.601200043799754,28.020751953125,27.601200043799754,28.020751953125,7000,0.0,0
2017-11-08,28.672396981073582,28.672396981073582,28.618839263916016,28.618839263916016,400,0.0,0
2017-11-09,28.63669297138404,28.63669297138404,28.578667570801326,28.618839263916016,1000,0.0,0
2017-11-10,28.618839263916016,28.618839263916016,28.618839263916016,28.618839263916016,0,0.0,0
2017-11-13,28.618838132287205,29.440088211863973,28.618838132287205,29.404380798339844,3600,0.0,0
2017-11-14,29.475786860940694,30.47557030561217,29.475786860940694,30.452360153198242,10800,0.0,0
2017-11-15,31.002247308829936,31.002247308829936,29.832855224609375,29.832855224609375,6100,0.0,0
2017-11-16,29.511505102887483,29.511505102887483,29.162470729934856,29.378496170043945,12700,0.0,0
2017-11-17,28.842002701544363,28.965190887451172,28.770587878599933,28.965190887451172,7500,0.0,0
2017-11-20,27.64672383365031,28.315328598022457,27.64672383365031,28.31532859802246,800,0.0,0
2017-11-21,28.57420322796904,28.85985914156461,28.57420322796904,28.778623580932617,2300,0.0,0
2017-11-22,28.60991064868481,28.60991064868481,28.583131790161133,28.583131790161133,700,0.0,0
2017-11-24,28.583131790161133,28.583131790161133,28.583131790161133,28.583131790161133,0,0.0,0
2017-11-27,28.824149807427823,29.45794105529785,28.824149807427823,29.45794105529785,4400,0.0,0
2017-11-28,29.5204282500652,29.743594477178032,29.44008827209473,29.440088272094727,2300,0.0,0
2017-11-29,29.573989868164062,29.7471670812538,29.54720760489226,29.573989868164062,500,0.0,0
2017-11-30,29.832858630895537,30.08102276361274,29.832858630895537,30.023889541625977,900,0.0,0
2017-12-01,29.904274371938556,29.904274371938556,29.40438079833984,29.404380798339844,4400,0.0,0
2017-12-04,29.78822962656228,29.78822962656228,29.607019424438477,29.607019424438477,2300,0.0,0
2017-12-05,28.208209163511427,28.208209163511427,27.672609921284533,28.047529220581055,1800,0.0,0
2017-12-06,28.270696036305353,28.42244912981584,28.270696036305353,28.31532859802246,1700,0.0,0
2017-12-07,27.958262240478923,28.190355300903317,27.953799665477106,28.19035530090332,900,0.0,0
2017-12-08,28.208208935475362,28.574199676513675,28.208208935475362,28.574199676513672,1000,0.0,0
2017-12-11,28.681326012139095,28.681326012139095,28.659008026123047,28.659008026123047,1000,0.0,0
2017-12-12,28.975901515485095,28.975901515485095,27.833291545832044,27.84221839904785,8000,0.0,0
2017-12-13,28.154651284218815,28.26177011692725,27.976117626207223,27.985044479370117,800,0.0,0
2017-12-14,27.467298461406664,28.002897723987388,27.10576857607447,27.99397087097168,4600,0.0,0
2017-12-15,27.99397087097168,27.99397087097168,27.99397087097168,27.99397087097168,0,0.0,0
2017-12-18,28.1635738232088,28.172500675543926,27.226276462119458,27.26198387145996,6600,0.0,0
2017-12-19,26.97305657554579,26.97305657554579,25.842449188232422,25.842449188232422,9900,0.158,0
2017-12-20,25.797581099662192,25.905258712954403,25.124600723149264,25.205358505249023,14900,0.0,0
2017-12-21,24.37086508072519,24.505460827628696,24.011942518489914,24.173458099365234,6300,0.0,0
2017-12-22,24.317022186414544,24.640051571092652,24.299075634077585,24.31163787841797,8000,0.0,0
2017-12-26,24.61313488369044,24.764780350234265,23.805558807871886,24.155508041381836,17700,0.0,0
2017-12-27,24.074753108426478,24.272160084501532,24.074753108426478,24.254215240478516,5300,0.0,0
2017-12-28,24.343944699579815,24.469568877146866,24.33317779311976,24.43367576599121,3100,0.0,0
2017-12-29,25.016925071647908,25.016925071647908,24.544942299109042,24.720813751220703,9300,0.0,0
2018-01-02,24.675950142419236,24.675950142419236,23.733778185208898,23.901573181152344,22100,0.0,0
2018-01-03,23.77863886565537,23.993992370759475,23.006954188757522,23.24922752380371,14600,0.0,0
2018-01-04,23.670963108017183,23.670963108017183,22.68392656032387,22.827495574951172,10600,0.0,0
2018-01-05,22.88133032312664,23.00695276546319,22.43267678737906,22.79159927368164,14500,0.0,0
2018-01-08,23.01592433724585,23.41073989868164,22.858896295952956,23.41073989868164,14100,0.0,0
2018-01-09,23.590202075354142,23.590202075354142,22.55829764638068,22.773651123046875,41000,0.0,0
2018-01-10,22.432675806313412,22.432675806313412,21.78661535922343,21.831480026245117,24700,0.0,0
2018-01-11,21.831482080931448,22.14553991407309,21.482429667301155,21.723804473876953,12300,0.0,0
2018-01-12,21.167474570154866,21.804561787967344,21.167474570154866,21.36488151550293,38000,0.0,0
2018-01-16,21.795592942398507,21.795592942398507,20.83547279049824,21.098384857177734,36800,0.0,0
2018-01-17,21.205157078033505,21.761488120748243,21.203361738529576,21.580230712890625,216200,0.0,0
2018-01-18,21.696889012859632,21.79559335545775,20.754715398050163,21.06877326965332,137300,0.0,0
2018-01-19,21.15849985172696,21.449226797565377,20.835468770921597,20.90725326538086,28200,0.0,0
2018-01-22,20.952126094866262,21.51563532003044,20.952126094866262,21.012245178222656,38100,0.0,0
2018-01-23,21.364884673809446,21.98402714191804,21.18811640909142,21.643051147460938,71700,0.0,0
2018-01-24,21.620615060293556,21.652020673475988,21.095691201549247,21.26618003845215,57700,0.0,0
2018-01-25,20.98801110649712,22.208349227905273,20.98801110649712,22.208349227905273,64300,0.0,0
2018-01-26,22.450622227958025,22.59419121537048,21.60266736121657,22.226295471191406,62800,0.0,0
2018-01-29,22.10965243319474,22.10965243319474,21.27605485442301,21.409753799438477,54200,0.0,0
2018-01-30,21.10466523293664,21.637665573331684,20.934176389938273,21.562292098999023,31800,0.0,0
2018-01-31,21.580237452102413,22.342948913574222,21.140557129954583,22.34294891357422,191100,0.0,0
2018-02-01,22.333975289995326,22.333975289995326,20.996987789541965,21.21234130859375,62700,0.0,0
2018-02-02,20.907252945674017,21.158499528178137,20.485519261109523,20.6380615234375,221000,0.0,0
2018-02-05,20.485518521937255,21.0795363383176,19.534373591347116,19.70486068725586,134500,0.0,0
2018-02-06,18.708850860595703,19.112637974392097,17.578243861306763,18.708850860595703,78100,0.0,0
2018-02-07,18.672966483933866,19.22929782406501,18.574263833902016,18.699886322021484,10200,0.0,0
2018-02-08,18.098688671031923,18.888318357756766,17.94614635852534,17.967681884765625,9400,0.0,0
2018-02-09,18.04484679067371,19.346839617794018,17.900379262221158,18.987018585205078,23400,0.0,0
2018-02-12,19.22031860269137,19.659998886659253,18.619122763086818,19.561294555664062,8200,0.0,0
2018-02-13,19.264283653261554,19.808949311334587,18.888311462927405,19.70486068725586,7300,0.0,0
2018-02-14,18.84344972691651,19.507456797630553,18.84344972691651,18.969970703125,16100,0.0,0
2018-02-15,19.363886661587372,20.23427391052246,19.04085556605469,20.23427391052246,21100,0.0,0
2018-02-16,20.548334256319475,20.936868775196345,20.144547048735458,20.880338668823242,27900,0.0,0
2018-02-20,20.377846960623454,20.655114916397135,19.77575421634202,20.0368709564209,20900,0.0,0
2018-02-21,20.05481616950578,20.377845596206374,19.314537048339844,19.314537048339844,19800,0.0,0
2018-02-22,19.57924226800376,19.830488892921917,19.274157691845144,19.440160751342773,19300,0.0,0
2018-02-23,19.794591862288623,21.005956649780273,19.794591862288623,21.005956649780273,20900,0.0,0
2018-02-26,21.490504200341338,21.490504200341338,20.691899774364806,20.733177185058594,24800,0.0,0
2018-02-27,20.817524210720762,21.11453228242295,19.785619735717777,19.785619735717773,10600,0.0,0
2018-02-28,19.830486785244513,19.930984739939337,19.32799530029297,19.32799530029297,33400,0.0,0
2018-03-01,19.529891854542146,20.225306346247525,19.08572572180974,19.37286376953125,11800,0.0,0
2018-03-02,19.668965527728947,19.713830184058043,18.762685435770393,19.220312118530273,21100,0.0,0
2018-03-05,19.175459757034414,20.483732389914838,19.175459757034414,20.359905242919922,10000,0.0,0
2018-03-06,20.413738183146002,20.413738183146002,19.507457733154297,19.507457733154297,19400,0.0,0
2018-03-07,19.247237192065818,19.588213123064268,18.94215265363054,19.14853286743164,21400,0.0,0
2018-03-08,19.327999385264498,19.57924432510216,19.310052829139583,19.552326202392578,6400,0.0,0
2018-03-09,19.489509123373196,19.63756561279297,19.371064616428352,19.63756561279297,8800,0.0,0
2018-03-12,19.83048693790686,20.0727602618205,19.78562055673168,19.992002487182617,8900,0.0,0
2018-03-13,20.341951359372256,20.41373585656261,19.62141423349593,20.09967803955078,13600,0.0,0
2018-03-14,20.368872289481317,20.887515010229173,20.368872289481317,20.6201171875,11500,0.0,0
2018-03-15,20.718819326725313,21.194392665706772,20.413734801563972,20.722408294677734,4500,0.0,0
2018-03-16,20.593196062262745,21.34693406921336,20.593196062262745,21.27694320678711,5600,0.0,0
2018-03-19,21.131583428125104,21.221314488521337,20.449631476660052,20.790607452392578,9500,0.0,0
