Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-04-16,54.343165585305535,54.728705554792164,54.343165585305535,54.692840576171875,1500,0.0,0
2009-04-17,55.185978724519515,56.24397177965423,55.185978724519515,56.001888275146484,600,0.0,0
2009-04-20,55.49978549376542,55.49978549376542,54.66594355234296,54.692840576171875,1800,0.0,0
2009-04-21,54.00245912130625,55.6701431274414,54.00245912130625,55.670143127441406,2200,0.0,0
2009-04-22,55.30253483488829,56.27983332889409,55.30253483488829,56.0108528137207,5300,0.0,0
2009-04-23,56.35156960275102,56.5308911172619,55.723949432373054,55.72394943237305,1800,0.0,0
2009-04-24,56.50398396409918,56.93435346965756,56.33363043698424,56.77296447753906,2200,0.0,0
2009-04-27,56.47709197750158,56.575715552352534,55.63428196118552,55.67911148071289,1800,0.0,0
2009-04-28,55.589452804144734,56.979188440193724,55.49082580837755,56.46812438964844,3800,0.0,0
2009-04-29,56.82676397894032,58.19857046096658,56.55778345588889,58.046142578125,5000,0.0,0
2009-04-30,58.279262343655034,58.46754837036133,58.279262343655034,58.46754837036133,500,0.0,0
2009-05-01,59.2834635417577,59.35518666850722,59.0862095519676,59.166900634765625,6700,0.0,0
2009-05-04,58.99655715125597,59.17587524912545,58.89793014526367,58.89793014526367,3300,0.0,0
2009-05-05,59.086207946039146,59.480709074350855,58.77239789833233,59.077239990234375,8600,0.0,0
2009-05-06,59.29242424766505,59.29242424766505,59.122074127197266,59.122074127197266,300,0.0,0
2009-05-07,60.25179168479218,60.91528363188354,59.66003654666989,60.57456970214844,4700,0.0,0
2009-05-08,60.664239399099834,60.89735155031863,60.55664443969727,60.556644439697266,1300,0.0,0
2009-05-11,59.00550982478267,59.265525817871094,59.00550982478267,59.265525817871094,900,0.0,0
2009-05-12,59.18483817104045,59.18483817104045,58.85309219360351,58.853092193603516,800,0.0,0
2009-05-13,57.821993571694485,57.8309615275943,57.741302490234375,57.741302490234375,1700,0.0,0
2009-05-14,58.40478534592305,58.40478534592305,57.77716526781505,57.83095932006836,4300,0.0,0
2009-05-15,57.83095932006837,57.83095932006837,57.83095932006837,57.83095932006836,0,0.0,0
2009-05-18,58.395820962458245,59.561408996582024,58.395820962458245,59.56140899658203,2700,0.0,0
2009-05-19,59.920048171000865,60.2517872797466,59.89315114494535,59.964874267578125,1100,0.0,0
2009-05-20,59.67796305877972,59.67796305877972,59.07723999023438,59.077239990234375,300,0.0,0
2009-05-21,58.53031037484288,61.64152747421037,58.53031037484288,61.5518684387207,800,0.0,0
2009-05-22,62.735400514014295,63.147837648457745,62.06294732601022,62.91471862792969,2500,0.0,0
2009-05-26,62.287077650328925,64.38512761489756,62.287077650328925,64.35823059082031,6400,0.0,0
2009-05-27,64.55549756625368,67.28117495102777,64.46583852107655,66.97632598876953,9600,0.0,0
2009-05-28,66.07971632390415,67.693606364169,65.1831122661006,65.8824691772461,4700,0.0,0
2009-05-29,65.74797097922595,65.74797097922595,62.73538108282121,62.869873046875,4400,0.0,0
2009-06-01,65.69417233019483,67.00322019505656,65.10241724493625,66.4742202758789,4900,0.0,0
2009-06-02,65.9452203134263,66.77009426885434,65.65830733586243,65.7210693359375,2500,0.0,0
2009-06-03,65.09344655778447,65.09344655778447,63.90096164137812,64.205810546875,11700,0.0,0
2009-06-04,65.61349013957994,66.7342452958036,65.35347412247046,66.71631622314453,2300,0.0,0
2009-06-05,67.6129296292215,69.18198706331614,67.6129296292215,68.77851104736328,7300,0.0,0
2009-06-08,68.5364302529001,69.92616271972656,68.18675514675654,69.92616271972656,21000,0.0,0
2009-06-09,68.85919490180548,69.48681501084627,68.73367087999732,69.22679901123047,4600,0.0,0
2009-06-10,70.1682275941313,71.41450654718798,69.39714764382417,70.71515655517578,13800,0.0,0
2009-06-11,70.89448476147474,71.0200087861915,68.1419104928208,69.31645965576172,25300,0.0,0
2009-06-12,68.89506248208005,68.89506248208005,67.24531406058952,67.75637817382812,9600,0.0,0
2009-06-15,66.9852970175652,67.01219404829725,66.24111391142625,66.5190658569336,12900,0.0,0
2009-06-16,66.97631587963103,66.97631587963103,65.30863189697266,65.30863189697266,11100,0.0,0
2009-06-17,64.99483240722675,65.64038848463956,64.28651431342918,65.6224594116211,17700,0.0,0
2009-06-18,66.68044265964481,68.44674681258041,63.68578171035798,68.410888671875,24400,0.0,0
2009-06-19,68.8591943409229,68.8591943409229,67.14667730791669,67.44255828857422,6200,0.0,0
2009-06-22,65.78383135359799,66.44731633178965,65.64037144450522,65.75692749023438,7600,0.0,0
2009-06-23,65.92729040932372,65.92729040932372,64.707908433477,64.87826538085938,24100,0.0,0
2009-06-24,65.47002992081005,65.87350587968186,64.4210047407272,65.56865692138672,5900,0.0,0
2009-06-25,65.5865976678152,65.67625671843402,62.923682137099014,63.05817413330078,8500,0.0,0
2009-06-26,63.01333621214734,63.02230416866523,62.48434306688295,62.609867095947266,3900,0.0,0
2009-06-29,61.856706934205654,62.520198807487624,61.76704790392433,62.152587890625,9500,0.0,0
2009-06-30,63.461632571103884,63.48852959769548,62.06293246397343,62.70848846435547,3400,0.0,0
2009-07-01,63.69475762618448,63.91890865660861,63.02230453491212,63.02230453491211,2100,0.0,0
2009-07-02,62.609859039759996,62.609859039759996,61.829811096191406,61.829811096191406,2400,0.0,0
2009-07-06,62.63675810708838,62.98643313167894,62.179488136260005,62.3319091796875,3700,0.0,0
2009-07-07,62.672618367173925,62.762277395343915,61.33668037796859,61.48910140991211,5000,0.0,0
