Date,Open,High,Low,Close,Adj Close,Volume
2010-02-11,41082.878906,41098.238281,41082.878906,41098.238281,40578.742188,0
2010-02-12,40652.800781,40652.800781,40652.800781,40652.800781,40138.937500,1
2010-02-16,36904.960938,36904.960938,36546.558594,36546.558594,36084.597656,1
2010-02-17,36131.839844,36372.480469,35788.800781,36049.921875,35594.238281,17
2010-02-18,35481.601563,35717.121094,35220.480469,35220.480469,34775.285156,8
2010-02-19,35164.160156,35461.121094,34457.601563,34631.679688,34193.925781,19
2010-02-22,34165.761719,34856.960938,34124.800781,34411.519531,33976.542969,19
2010-02-23,34785.281250,36044.800781,34662.398438,36044.800781,35589.179688,45
2010-02-24,35650.558594,35799.039063,34805.761719,34928.640625,34487.136719,55
2010-02-25,36300.800781,36695.039063,34718.718750,34805.761719,34365.800781,45
2010-02-26,34723.839844,35527.679688,34611.199219,34810.878906,34370.855469,70
2010-03-01,34396.160156,34396.160156,33003.519531,33003.519531,32586.345703,37
2010-03-02,32573.439453,32650.240234,31923.199219,32230.400391,31822.998047,22
2010-03-03,31877.119141,32148.480469,31324.160156,31923.199219,31519.677734,56
2010-03-04,31682.560547,32097.279297,31472.640625,31810.560547,31408.464844,7
2010-03-05,31293.439453,31390.720703,30423.039063,30469.119141,30083.980469,11
2010-03-08,30458.880859,30458.880859,30136.320313,30274.560547,29891.878906,24
2010-03-09,30535.679688,30535.679688,29747.199219,30187.519531,29805.941406,11
2010-03-10,30187.519531,30197.759766,29506.560547,29506.560547,29133.587891,9
2010-03-11,29864.960938,29957.119141,29030.400391,29061.119141,28693.777344,20
2010-03-12,28866.560547,29306.880859,28866.560547,28892.160156,28526.953125,9
2010-03-15,28892.160156,29608.960938,28881.919922,29312.000000,28941.486328,13
2010-03-16,28677.119141,28728.320313,28088.320313,28088.320313,27733.273438,38
2010-03-17,27735.039063,27735.039063,27166.720703,27473.919922,27126.642578,9
2010-03-18,27438.080078,27868.160156,27289.599609,27822.080078,27470.398438,11
2010-03-19,28702.720703,28723.199219,27566.080078,28702.720703,28339.908203,25
2010-03-22,29245.439453,29245.439453,27607.039063,27714.560547,27364.238281,41
2010-03-23,27632.640625,27960.320313,26982.400391,26997.759766,26656.500000,7
