Date,Open,High,Low,Close,Adj Close,Volume
2017-05-03,292.320007,292.320007,287.399994,287.399994,271.281036,33
2017-05-04,287.399994,287.399994,287.399994,287.399994,271.281036,0
2017-05-05,282.600006,282.600006,282.600006,282.600006,266.750305,8
2017-05-08,282.600006,282.600006,282.600006,282.600006,266.750305,0
2017-05-09,282.600006,282.600006,282.600006,282.600006,266.750305,0
2017-05-10,282.600006,282.600006,282.600006,282.600006,266.750305,0
2017-05-11,282.600006,282.600006,282.600006,282.600006,266.750305,0
2017-05-12,294.264008,294.264008,294.264008,294.264008,277.760132,42
2017-05-15,305.160004,305.160004,305.160004,305.160004,288.044983,33
2017-05-16,308.148010,308.148010,308.148010,308.148010,290.865479,8
2017-05-17,292.559998,292.559998,292.260010,292.260010,275.868500,25
2017-05-18,270.959991,271.799988,270.239990,271.799988,256.555969,117
2017-05-19,285.720001,285.720001,285.720001,285.720001,269.695282,8
2017-05-22,300.239990,300.239990,287.880005,291.000000,274.679199,208
2017-05-23,291.000000,291.000000,291.000000,291.000000,274.679199,0
2017-05-24,302.880005,302.880005,302.880005,302.880005,285.892883,42
2017-05-25,318.239990,318.239990,306.347992,306.347992,289.166382,58
2017-05-26,306.347992,306.347992,306.347992,306.347992,289.166382,0
2017-05-30,299.399994,299.399994,290.399994,290.436005,274.146759,83
2017-05-31,289.200012,289.200012,284.040009,284.291992,268.347382,183
2017-06-01,292.440002,292.559998,292.440002,292.559998,276.151703,92
2017-06-02,292.920013,292.920013,292.920013,292.920013,276.491486,92
2017-06-05,312.839996,312.839996,312.839996,312.839996,295.294250,25
2017-06-06,312.839996,312.839996,312.839996,312.839996,295.294250,0
2017-06-07,308.519989,308.519989,308.519989,308.519989,291.216614,83
2017-06-08,308.519989,308.519989,308.519989,308.519989,291.216614,0
2017-06-09,310.440002,310.559998,310.440002,310.559998,293.142151,33
2017-06-12,310.559998,310.559998,310.559998,310.559998,293.142151,0
2017-06-13,318.720001,318.720001,318.540009,318.540009,300.674591,25
2017-06-14,318.540009,318.540009,318.540009,318.540009,300.674591,0
2017-06-15,313.200012,313.200012,313.200012,313.200012,295.634094,17
2017-06-16,313.200012,313.200012,313.200012,313.200012,295.634094,0
2017-06-19,313.200012,313.200012,313.200012,313.200012,295.634094,0
2017-06-20,313.200012,313.200012,313.200012,313.200012,295.634094,0
2017-06-21,313.200012,313.200012,313.200012,313.200012,295.634094,0
2017-06-22,318.000000,318.000000,318.000000,318.000000,300.164856,8
2017-06-23,327.600006,327.720001,324.299988,324.299988,306.111511,75
2017-06-26,337.380005,337.476013,337.200012,337.476013,318.548553,92
2017-06-27,326.160004,326.160004,323.496002,323.496002,305.352631,100
2017-06-28,333.540009,333.540009,330.515991,330.515991,311.978882,58
2017-06-29,331.799988,331.799988,316.764008,316.764008,298.998199,67
2017-06-30,316.764008,316.764008,316.764008,316.764008,298.998199,0
2017-07-03,331.200012,331.200012,331.200012,331.200012,312.624603,8
2017-07-05,330.959991,332.903992,330.959991,331.679993,313.077576,100
2017-07-06,322.799988,322.799988,322.799988,322.799988,304.695679,42
2017-07-07,322.799988,322.799988,322.799988,322.799988,304.695679,0
2017-07-10,343.200012,353.544006,343.200012,353.544006,333.715393,17
2017-07-11,353.519989,358.799988,353.519989,356.399994,336.411224,100
2017-07-12,376.920013,376.920013,366.239990,366.239990,345.699280,58
2017-07-13,366.239990,366.239990,366.239990,366.239990,345.699280,0
2017-07-14,389.040009,391.920013,386.700012,391.920013,369.939056,325
2017-07-17,390.480011,390.480011,389.496002,389.496002,367.650940,100
2017-07-18,397.559998,397.559998,397.559998,397.559998,375.262695,58
2017-07-19,396.480011,396.720001,391.679993,391.679993,369.712524,225
2017-07-20,396.600006,398.760010,395.915985,395.915985,373.710876,425
2017-07-21,395.915985,395.915985,395.915985,395.915985,373.710876,0
2017-07-24,388.920013,388.967987,387.000000,387.395996,365.668762,150
2017-07-25,397.079987,397.079987,391.739990,394.200012,372.091187,217
2017-07-26,388.559998,400.320007,384.359985,399.480011,377.075073,367
2017-07-27,392.880005,393.600006,379.884003,379.884003,358.578033,742
2017-07-28,377.040009,381.959991,373.644012,381.959991,360.537628,475
2017-07-31,378.000000,378.000000,369.959991,372.600006,351.702576,117
2017-08-01,372.600006,372.600006,372.600006,372.600006,351.702576,0
2017-08-02,374.399994,377.424011,374.399994,377.424011,356.256104,275
2017-08-03,377.424011,377.424011,377.424011,377.424011,356.256104,0
2017-08-04,377.424011,377.424011,377.424011,377.424011,356.256104,0
2017-08-07,377.424011,377.424011,377.424011,377.424011,356.256104,0
2017-08-08,386.040009,386.040009,383.951996,383.951996,362.417877,25
2017-08-09,368.519989,369.839996,368.256012,369.839996,349.097382,58
2017-08-10,361.559998,361.559998,360.839996,360.839996,340.602173,33
2017-08-11,360.839996,360.839996,360.839996,360.839996,340.602173,0
2017-08-14,379.476013,379.476013,379.476013,379.476013,358.192993,8
2017-08-15,379.476013,379.476013,379.476013,379.476013,358.192993,0
2017-08-16,391.079987,391.079987,382.679993,384.959991,363.369324,258
2017-08-17,387.000000,387.000000,381.720001,381.720001,360.311127,67
2017-08-18,374.640015,386.951996,371.760010,384.959991,363.369324,117
2017-08-21,395.160004,395.160004,393.420013,393.420013,371.354919,50
2017-08-22,398.640015,399.239990,397.415985,398.028015,375.704498,175
